temperature,radius,mass,color,name
5493.0,0.982,0.918,Yellow,Star_13086
5753.71,1.37928,1.03,Yellow,Star_13087
6400.0,1.29,1.34,Yellow-White,Star_13089
6116.0,1.09,1.06,Yellow-White,Star_13090
3552.0,0.499698,0.497757,Red,Star_13092
5645.0,1.777,1.128,Yellow,Star_13093
5985.43,1.08958,1.1,Yellow,Star_13094
5718.0,1.5566,1.1578,Yellow,Star_13095
5367.0,0.897,0.842,Yellow,Star_13098
5198.0,0.98,1.015,Orange,Star_13099
5853.7,1.09271,1.06,Yellow,Star_13100
6052.0,1.50633,1.13,Yellow-White,Star_13105
6007.0,1.03,1.08,Yellow-White,Star_13106
4708.0,0.77,0.88,Orange,Star_13107
5417.0,0.77,0.803,Yellow,Star_13109
5945.0,1.274,1.086,Yellow,Star_13110
5181.11,0.857922,0.844324,Orange,Star_13111
4817.14,0.757466,0.788484,Orange,Star_13112
6047.0,1.662,1.107,Yellow-White,Star_13115
6069.0,1.39,1.17,Yellow-White,Star_13116
5198.0,0.836,0.898,Orange,Star_13117
6270.0,1.31,1.19,Yellow-White,Star_13118
3870.0,0.6,0.63,Orange,Star_13119
4500.0,0.677,0.742,Orange,Star_13121
5906.9,1.21722,1.07,Yellow,Star_13122
5603.0,0.91,0.93,Yellow,Star_13123
5620.0,1.041,1.03,Yellow,Star_13124
4507.0,0.68,0.69,Orange,Star_13125
5442.0,0.87,0.837,Yellow,Star_13126
3461.0,0.424,0.415,Red,Star_13127
5274.0,0.851795,0.904,Yellow,Star_13128
3200.0,0.24,0.23,Red,Star_13129
6154.0,1.74942,1.17,Yellow-White,Star_13130
6120.0,1.311,1.074,Yellow-White,Star_13132
5797.0,1.03,1.01,Yellow,Star_13133
5840.0,1.019,0.981,Yellow,Star_13135
6100.0,2.2,1.33,Yellow-White,Star_13137
5963.0,1.45695,1.09,Yellow,Star_13138
3977.0,0.609,0.644,Orange,Star_13139
5925.0,1.233,1.026,Yellow,Star_13141
4909.0,0.724,0.803,Orange,Star_13143
6000.0,1.12,1.08,Yellow,Star_13144
5593.0,0.871,0.887,Yellow,Star_13145
5118.0,0.801,0.916,Orange,Star_13146
5133.0,0.67,0.73,Orange,Star_13148
5355.0,1.09206,0.93,Yellow,Star_13151
5504.0,1.163,1.012,Yellow,Star_13152
5921.0,1.05316,1.08,Yellow,Star_13155
4512.48,0.771349,0.71,Orange,Star_13157
6108.0,1.03,1.132,Yellow-White,Star_13158
5841.0,1.6184,1.2313,Yellow,Star_13160
4219.0,0.622,0.637,Orange,Star_13162
5970.0,0.908,0.996,Yellow,Star_13164
4638.0,0.71,0.76,Orange,Star_13165
6213.0,1.495,1.23,Yellow-White,Star_13167
6120.0,1.396,1.284,Yellow-White,Star_13168
5061.9,0.859778,0.846,Orange,Star_13169
6110.0,2.011,1.337,Yellow-White,Star_13170
5627.0,0.808,0.88,Yellow,Star_13171
6820.0,1.833,1.543,Yellow-White,Star_13172
6206.0,1.603,1.201,Yellow-White,Star_13173
5840.0,0.849,0.942,Yellow,Star_13174
5046.0,0.69,0.782,Orange,Star_13176
5246.0,0.87,0.99,Yellow,Star_13178
5628.0,1.0,0.99,Yellow,Star_13179
5535.0,0.9,0.93,Yellow,Star_13180
5120.0,0.7595,0.803,Orange,Star_13181
6156.0,1.05,1.114,Yellow-White,Star_13182
5415.0,0.839164,0.915819,Yellow,Star_13183
5789.0,1.04,0.98,Yellow,Star_13184
6122.0,1.16,1.125,Yellow-White,Star_13189
6260.0,1.64,1.17,Yellow-White,Star_13190
4750.0,0.77,0.78,Orange,Star_13191
6176.34,1.22089,1.18,Yellow-White,Star_13192
3776.0,0.4565,0.4518,Orange,Star_13193
6055.0,1.393,1.192,Yellow-White,Star_13194
6265.0,1.42,1.26,Yellow-White,Star_13195
6320.0,1.202,1.119,Yellow-White,Star_13196
3793.0,0.656,0.632,Orange,Star_13197
5905.0,1.26,1.12,Yellow,Star_13198
5059.0,0.756,0.781,Orange,Star_13199
5735.0,1.66,1.14,Yellow,Star_13200
5830.0,1.23,1.46,Yellow,Star_13201
3216.0,0.2139,0.179,Red,Star_13204
6190.0,1.346,1.088,Yellow-White,Star_13205
5609.0,0.952,1.016,Yellow,Star_13206
3707.0,0.516,0.519,Orange,Star_13207
5521.79,1.04285,0.97,Yellow,Star_13208
3096.0,0.2159,0.1844,Red,Star_13209
4995.0,4.16,1.353,Orange,Star_13210
4120.0,0.684348,0.64,Orange,Star_13211
6697.0,1.50068,1.42,Yellow-White,Star_13212
5958.0,1.219,1.109,Yellow,Star_13213
5180.6,0.790862,0.878,Orange,Star_13215
6475.0,1.4,1.62,Yellow-White,Star_13216
5831.0,1.119,1.007,Yellow,Star_13217
5880.0,1.56,1.32,Yellow,Star_13218
6111.03,1.87262,1.15,Yellow-White,Star_13219
5604.56,2.27465,0.99,Yellow,Star_13220
4714.0,0.753,0.782,Orange,Star_13221
5819.0,1.788,1.3,Yellow,Star_13222
5417.0,0.79,0.87,Yellow,Star_13224
6272.0,1.529,1.126,Yellow-White,Star_13226
5400.0,0.89,1.06,Yellow,Star_13227
6518.0,1.61079,1.34,Yellow-White,Star_13228
5190.0,0.85,0.925,Orange,Star_13229
5185.0,0.824,0.936,Orange,Star_13230
4650.0,0.701,0.73,Orange,Star_13231
3750.0,0.45,0.48,Orange,Star_13232
5375.0,0.864,0.836,Yellow,Star_13234
6040.0,1.35,1.24,Yellow-White,Star_13235
6450.0,1.627,1.204,Yellow-White,Star_13236
6071.0,1.2,1.26,Yellow-White,Star_13237
6397.0,1.45,1.1,Yellow-White,Star_13238
6250.0,1.36,1.22,Yellow-White,Star_13239
6400.0,1.222,1.256,Yellow-White,Star_13241
4870.0,0.717,0.77,Orange,Star_13242
6184.0,2.00852,1.18,Yellow-White,Star_13243
5803.0,0.91,1.0,Yellow,Star_13244
7204.58,1.49338,1.61,Yellow-White,Star_13245
5650.0,0.8235,0.921,Yellow,Star_13248
6781.0,1.49,1.41,Yellow-White,Star_13249
5942.0,1.115,0.989,Yellow,Star_13250
5853.0,1.247,1.01,Yellow,Star_13251
5961.0,1.093,0.92,Yellow,Star_13252
5942.0,1.072,0.94,Yellow,Star_13253
5540.0,0.91,0.927,Yellow,Star_13254
4998.39,0.734486,0.828,Orange,Star_13257
4700.0,0.86,0.98,Orange,Star_13259
6455.0,1.228,1.274,Yellow-White,Star_13260
5569.0,0.887,1.009,Yellow,Star_13262
4881.0,3.88,1.53,Orange,Star_13264
5936.0,1.37592,1.08,Yellow,Star_13265
5583.0,0.995,0.99,Yellow,Star_13266
5831.0,1.238,1.032,Yellow,Star_13267
3434.0,0.492,0.495,Red,Star_13268
5590.0,1.13,0.96,Yellow,Star_13272
5692.0,1.064,0.946,Yellow,Star_13273
6311.0,1.81,1.35,Yellow-White,Star_13275
6480.0,2.219,1.64,Yellow-White,Star_13276
5957.0,0.937,1.026,Yellow,Star_13277
5533.0,1.56,1.07,Yellow,Star_13278
5380.0,0.98,0.955,Yellow,Star_13279
5919.0,1.0,0.994,Yellow,Star_13280
5050.0,0.764942,0.84,Orange,Star_13281
6495.28,1.36041,1.33,Yellow-White,Star_13283
5692.0,1.265,0.931,Yellow,Star_13285
6087.0,1.14,1.07,Yellow-White,Star_13286
6164.0,1.825,1.173,Yellow-White,Star_13287
5967.0,1.15,1.11,Yellow,Star_13288
5459.59,1.02263,0.954,Yellow,Star_13289
5500.0,1.238,0.922,Yellow,Star_13290
4870.0,0.740322,0.79,Orange,Star_13291
4987.0,0.722,0.784,Orange,Star_13292
5438.0,0.92,0.822,Yellow,Star_13293
5783.0,1.072,1.118,Yellow,Star_13294
6054.0,1.234,1.082,Yellow-White,Star_13296
6082.0,1.16,1.11,Yellow-White,Star_13297
6177.0,1.043,1.039,Yellow-White,Star_13298
5100.0,0.714,0.785,Orange,Star_13299
6049.15,1.45378,1.13,Yellow-White,Star_13301
5935.0,1.1826,1.08,Yellow,Star_13302
5973.0,0.976,1.019,Yellow,Star_13303
6198.0,1.25,1.16,Yellow-White,Star_13304
5365.0,0.886177,0.93,Yellow,Star_13305
3830.0,0.57,0.6,Orange,Star_13306
6060.0,1.257,0.972,Yellow-White,Star_13307
5002.0,0.753,0.723,Orange,Star_13308
5951.0,1.141,0.874,Yellow,Star_13310
6103.0,1.11,1.05,Yellow-White,Star_13311
5625.0,0.938,0.96,Yellow,Star_13312
5688.0,1.11854,1.01,Yellow,Star_13313
5846.0,1.24,1.064,Yellow,Star_13314
4860.0,5.81,1.61,Orange,Star_13315
5662.0,1.03547,1.01,Yellow,Star_13316
5046.0,0.752,0.758,Orange,Star_13317
5325.0,0.863,0.981,Yellow,Star_13318
5710.0,0.983,0.94,Yellow,Star_13319
6143.0,1.116,1.001,Yellow-White,Star_13320
5166.0,0.8,0.84,Orange,Star_13321
3387.0,0.3,0.3,Red,Star_13322
6042.0,1.574,1.033,Yellow-White,Star_13323
5216.0,0.8,0.84,Yellow,Star_13324
6170.0,1.021,0.989,Yellow-White,Star_13325
5621.0,0.998644,1.0,Yellow,Star_13326
5171.13,0.77984,0.802036,Orange,Star_13327
5904.05,1.19437,1.07,Yellow,Star_13328
5776.0,0.965,1.024,Yellow,Star_13329
5592.0,1.451,1.0,Yellow,Star_13330
6024.0,1.01,1.05,Yellow-White,Star_13331
3727.0,0.5,0.52,Orange,Star_13332
5160.0,0.804409,0.87,Orange,Star_13333
6205.0,1.689,1.084,Yellow-White,Star_13334
5540.0,0.8,0.91,Yellow,Star_13335
5411.49,0.872088,0.94,Yellow,Star_13336
5710.0,0.95,0.97,Yellow,Star_13337
4116.0,0.675624,0.64,Orange,Star_13338
5228.0,0.811,0.921,Yellow,Star_13339
5562.0,0.935994,0.98,Yellow,Star_13340
5662.0,1.922,0.989,Yellow,Star_13341
5391.5,0.764821,0.94,Yellow,Star_13342
3761.0,0.513,0.549,Orange,Star_13345
3937.0,0.52,0.53,Orange,Star_13346
5132.0,0.75,0.77,Orange,Star_13347
6086.0,0.97,1.065,Yellow-White,Star_13348
5015.0,1.643,0.955,Orange,Star_13349
5976.0,0.93,1.03,Yellow,Star_13350
4983.0,0.807,0.771,Orange,Star_13351
5530.0,0.821,0.872,Yellow,Star_13353
4752.8,0.679343,0.762669,Orange,Star_13354
5194.0,0.74,0.802,Orange,Star_13355
3369.0,0.42,0.43,Red,Star_13356
5770.0,1.641,1.197,Yellow,Star_13357
5225.0,0.78,0.81,Yellow,Star_13358
5289.0,0.738,0.842,Yellow,Star_13359
5247.0,0.81,0.86,Yellow,Star_13360
5505.0,0.873,0.887,Yellow,Star_13361
4743.0,0.81,0.786,Orange,Star_13363
4932.0,5.4,1.72,Orange,Star_13365
5163.0,0.774,0.84,Orange,Star_13366
4189.0,0.587,0.593,Orange,Star_13369
5548.0,1.793,1.079,Yellow,Star_13370
4932.0,0.492,0.528,Orange,Star_13371
5097.0,0.797,0.829,Orange,Star_13373
6040.0,0.999,1.07,Yellow-White,Star_13374
3411.78,0.381487,0.393442,Red,Star_13375
5712.0,1.615,1.177,Yellow,Star_13376
5286.88,0.849139,0.91,Yellow,Star_13377
6517.0,1.159,1.181,Yellow-White,Star_13378
5282.95,0.955641,0.91,Yellow,Star_13379
5903.0,1.24,1.2,Yellow,Star_13381
5787.0,1.24545,1.04,Yellow,Star_13382
5325.0,0.975,0.852,Yellow,Star_13383
5495.56,0.769161,0.96,Yellow,Star_13384
5724.0,0.862,0.824,Yellow,Star_13385
3396.0,0.329702,0.310747,Red,Star_13386
5060.0,3.8,1.65,Orange,Star_13388
4196.0,0.545,0.573,Orange,Star_13389
5830.38,1.29567,1.05,Yellow,Star_13390
5760.0,1.52,1.11,Yellow,Star_13391
5811.0,0.9,0.97,Yellow,Star_13392
6395.0,1.186,1.198,Yellow-White,Star_13393
4950.0,0.86,0.91,Orange,Star_13395
5327.0,0.8707,0.919,Yellow,Star_13396
4397.0,0.577,0.568,Orange,Star_13397
5732.0,1.29,1.15,Yellow,Star_13399
6000.0,0.973,1.042,Yellow,Star_13400
5708.0,1.49,0.96,Yellow,Star_13401
5387.0,0.966,0.937,Yellow,Star_13402
5662.0,0.789,0.859,Yellow,Star_13403
4709.0,0.685,0.731,Orange,Star_13404
6038.0,1.2,1.15,Yellow-White,Star_13405
5027.0,0.707,0.772,Orange,Star_13406
6074.0,1.03,1.04,Yellow-White,Star_13407
5499.0,0.88,0.92,Yellow,Star_13408
5466.0,0.944,0.912,Yellow,Star_13409
5003.0,0.797,0.809,Orange,Star_13410
5975.0,1.09,1.06,Yellow,Star_13411
5268.0,0.82,0.86,Yellow,Star_13413
5058.0,0.798764,0.84,Orange,Star_13414
5271.0,0.855527,0.9,Yellow,Star_13415
4740.0,0.96,0.83,Orange,Star_13416
5444.0,0.88,0.834,Yellow,Star_13417
5260.0,0.954,0.839,Yellow,Star_13418
6215.0,0.957,1.027,Yellow-White,Star_13419
6014.95,1.13166,1.11,Yellow-White,Star_13420
5009.0,3.97,1.78,Orange,Star_13421
6248.0,1.04,1.12,Yellow-White,Star_13423
5383.0,0.842,0.874,Yellow,Star_13425
5957.0,1.051,0.901,Yellow,Star_13426
5969.0,0.92,1.028,Yellow,Star_13427
5361.0,0.83,0.87,Yellow,Star_13428
5242.74,0.810164,0.9,Yellow,Star_13429
6341.0,1.033,1.083,Yellow-White,Star_13430
5862.0,0.931,0.963,Yellow,Star_13431
5335.0,0.81,0.908,Yellow,Star_13432
6324.0,1.147,1.085,Yellow-White,Star_13433
6457.0,1.5,1.24,Yellow-White,Star_13434
5644.0,0.908,0.793,Yellow,Star_13435
5922.0,0.961,1.002,Yellow,Star_13436
5516.0,0.818,0.878,Yellow,Star_13437
5571.0,0.64,0.98,Yellow,Star_13438
4601.0,0.69,0.73,Orange,Star_13439
3887.0,0.53,0.55,Orange,Star_13440
6453.0,1.28,1.141,Yellow-White,Star_13441
4972.0,0.627,0.675,Orange,Star_13442
5578.0,0.9,0.93,Yellow,Star_13443
5735.0,1.099,0.955,Yellow,Star_13444
5413.0,0.759,0.819,Yellow,Star_13445
5792.0,1.005,0.875,Yellow,Star_13446
5894.79,2.16832,1.07,Yellow,Star_13447
3893.0,0.503,0.52,Orange,Star_13448
6100.0,0.963,0.952,Yellow-White,Star_13449
6197.0,1.035,1.096,Yellow-White,Star_13450
5668.0,0.868,0.963,Yellow,Star_13451
6242.0,1.08,1.1,Yellow-White,Star_13452
5340.0,0.793371,0.92,Yellow,Star_13453
4723.0,0.765,0.748,Orange,Star_13455
5098.0,0.796643,0.86,Orange,Star_13456
5670.0,1.10538,1.01,Yellow,Star_13457
5324.0,0.791,0.884,Yellow,Star_13458
4867.0,0.741337,0.79,Orange,Star_13459
3834.0,0.48,0.51,Orange,Star_13460
5904.0,1.71415,1.07,Yellow,Star_13461
5552.0,1.46,0.948,Yellow,Star_13462
5117.0,0.818,0.851,Orange,Star_13463
5539.0,1.27664,0.97,Yellow,Star_13464
5950.98,1.05138,1.09,Yellow,Star_13466
4991.0,0.634802,0.83,Orange,Star_13467
6292.0,1.17,1.12,Yellow-White,Star_13468
5893.0,1.02,1.005,Yellow,Star_13469
4188.0,0.59,0.6,Orange,Star_13470
5191.0,0.755,0.857,Orange,Star_13471
4929.0,0.756226,0.81,Orange,Star_13472
5539.0,1.11,0.99,Yellow,Star_13473
4540.0,0.678,0.73,Orange,Star_13474
5399.0,0.782203,0.94,Yellow,Star_13475
5961.0,1.28,1.09,Yellow,Star_13476
5578.0,0.757,0.775,Yellow,Star_13477
5235.0,0.836811,0.89,Yellow,Star_13478
5387.0,1.671,0.839,Yellow,Star_13480
4353.0,0.603,0.648,Orange,Star_13482
5343.0,0.885,0.988,Yellow,Star_13485
5334.0,0.796,0.893,Yellow,Star_13487
5193.0,0.758,0.767,Orange,Star_13491
6074.0,1.005,0.873,Yellow-White,Star_13492
5481.0,1.036,0.915,Yellow,Star_13494
6317.0,1.07,1.14,Yellow-White,Star_13495
5822.0,1.081,0.957,Yellow,Star_13496
5480.0,0.865,0.881,Yellow,Star_13497
6079.0,0.945,1.019,Yellow-White,Star_13499
3886.0,0.545921,0.541571,Orange,Star_13500
5361.0,0.799,0.889,Yellow,Star_13501
4560.0,0.758752,0.719,Orange,Star_13502
6022.0,1.084,1.046,Yellow-White,Star_13503
5949.0,1.09,1.07,Yellow,Star_13504
5742.0,1.228,0.886,Yellow,Star_13505
4619.0,0.654,0.709,Orange,Star_13506
4294.0,0.504,0.504,Orange,Star_13507
5438.0,0.825,0.938,Yellow,Star_13508
4638.0,0.768432,0.736,Orange,Star_13509
5771.0,1.0,1.01,Yellow,Star_13511
5169.0,0.8,0.83,Orange,Star_13512
5975.0,0.9,0.891,Yellow,Star_13514
4415.0,0.727252,0.69,Orange,Star_13515
5408.0,0.861,0.848,Yellow,Star_13516
5642.0,0.979,0.97,Yellow,Star_13517
5090.0,0.789399,0.85,Orange,Star_13518
5478.0,1.053,0.914,Yellow,Star_13519
5484.0,0.92,0.98,Yellow,Star_13520
5159.0,0.8,0.752,Orange,Star_13521
4141.0,0.626,0.662,Orange,Star_13522
4912.0,4.063,1.672,Orange,Star_13523
6432.0,1.345,1.06,Yellow-White,Star_13524
5266.0,0.754,0.825,Yellow,Star_13525
5670.58,1.54097,1.01,Yellow,Star_13527
5758.53,1.04004,1.031,Yellow,Star_13528
5196.0,0.772,0.726,Orange,Star_13529
5802.0,1.0,1.0,Yellow,Star_13530
4237.0,0.558,0.564,Orange,Star_13531
6039.0,1.26033,1.12,Yellow-White,Star_13532
5495.0,0.862,0.845,Yellow,Star_13533
5179.0,0.79,0.766,Orange,Star_13534
5857.0,1.305,0.993,Yellow,Star_13535
3906.0,0.509,0.508,Orange,Star_13536
5138.5,0.845548,0.87,Orange,Star_13537
4057.0,0.523,0.547,Orange,Star_13538
5450.0,0.93,0.826,Yellow,Star_13539
6264.0,1.019,1.036,Yellow-White,Star_13540
6097.98,1.86373,1.15,Yellow-White,Star_13541
6223.39,1.08729,1.2,Yellow-White,Star_13544
6069.0,0.96,1.057,Yellow-White,Star_13545
4871.52,1.11332,0.79,Orange,Star_13546
6117.0,1.08,1.06,Yellow-White,Star_13547
5191.0,0.826,0.844,Orange,Star_13548
6075.0,0.916,0.991,Yellow-White,Star_13549
5870.0,1.02,1.01,Yellow,Star_13551
5316.0,0.719,0.774,Yellow,Star_13552
4907.0,0.7,0.711,Orange,Star_13553
4802.0,5.01,1.32,Orange,Star_13554
6150.0,1.0,1.09,Yellow-White,Star_13555
5759.0,1.101,0.978,Yellow,Star_13556
6769.0,1.81,1.49,Yellow-White,Star_13557
5931.0,0.863,0.953,Yellow,Star_13558
5759.0,0.97,0.925,Yellow,Star_13559
5967.0,1.1,1.08,Yellow,Star_13560
5665.0,1.11194,1.01,Yellow,Star_13561
6325.0,1.518,1.296,Yellow-White,Star_13562
6197.0,1.07,1.09,Yellow-White,Star_13563
6166.0,1.25,1.18,Yellow-White,Star_13566
6210.0,1.033,1.093,Yellow-White,Star_13567
5756.0,1.06452,1.03,Yellow,Star_13569
6119.0,1.32,1.17,Yellow-White,Star_13571
5704.0,0.804,0.897,Yellow,Star_13573
5238.0,0.768625,0.89,Yellow,Star_13575
5778.0,1.332,1.154,Yellow,Star_13577
6067.0,1.196,1.162,Yellow-White,Star_13578
4623.0,0.698,0.696,Orange,Star_13583
5010.0,0.68,0.773,Orange,Star_13584
5997.0,0.904,0.991,Yellow,Star_13585
6315.0,1.07,1.15,Yellow-White,Star_13586
5457.0,1.196,0.903,Yellow,Star_13587
5513.0,0.818,0.868,Yellow,Star_13588
5509.0,1.116,0.924,Yellow,Star_13590
6900.0,2.599,1.714,Yellow-White,Star_13591
5884.0,0.98,1.05,Yellow,Star_13592
5865.0,1.04,1.002,Yellow,Star_13594
5798.0,0.92,0.906,Yellow,Star_13595
3675.0,0.539401,0.535622,Red,Star_13596
6095.0,1.0,1.06,Yellow-White,Star_13597
6477.0,1.148,1.102,Yellow-White,Star_13598
4545.0,0.609,0.639,Orange,Star_13599
4724.0,0.774168,0.76,Orange,Star_13601
5626.0,0.92,0.95,Yellow,Star_13603
5303.0,0.828,0.929,Yellow,Star_13604
5258.0,0.793,0.879,Yellow,Star_13606
5636.0,1.354,1.103,Yellow,Star_13607
4983.0,0.728,0.836,Orange,Star_13608
6765.0,1.439,1.426,Yellow-White,Star_13609
5714.0,1.015,1.007,Yellow,Star_13610
5512.0,0.87,0.9,Yellow,Star_13611
4928.0,1.688,0.962,Orange,Star_13612
4944.0,0.898555,0.81,Orange,Star_13614
5250.0,0.9,0.9,Yellow,Star_13615
5470.0,0.826189,0.96,Yellow,Star_13617
5464.0,0.88,0.84,Yellow,Star_13619
5771.0,1.068,0.984,Yellow,Star_13620
5004.0,0.901193,0.83,Orange,Star_13623
6180.0,1.02,1.1,Yellow-White,Star_13624
4777.0,0.765,0.829,Orange,Star_13625
5411.4,0.82465,0.94,Yellow,Star_13626
4591.0,0.64,0.65,Orange,Star_13627
5937.0,1.732,1.257,Yellow,Star_13628
5072.0,0.662,0.765,Orange,Star_13629
4784.52,0.77072,0.772,Orange,Star_13630
6263.0,1.05,1.12,Yellow-White,Star_13631
5516.0,0.967,0.856,Yellow,Star_13632
5445.0,0.929,1.017,Yellow,Star_13633
4939.0,0.759,0.831,Orange,Star_13636
5604.05,1.0384,0.991,Yellow,Star_13637
5762.0,1.196,1.001,Yellow,Star_13638
5049.84,0.777785,0.842,Orange,Star_13639
5914.17,1.0933,1.08,Yellow,Star_13640
6110.0,1.109,1.065,Yellow-White,Star_13641
5612.0,1.026,0.91,Yellow,Star_13643
5810.0,0.88,0.981,Yellow,Star_13644
3100.0,0.84,0.17,Red,Star_13645
5416.0,0.787,0.894,Yellow,Star_13646
4925.0,0.64,0.69,Orange,Star_13647
5747.0,1.24,1.01,Yellow,Star_13648
5586.0,1.02364,0.99,Yellow,Star_13649
5441.0,0.759979,0.95,Yellow,Star_13650
4867.0,0.696,0.753,Orange,Star_13651
3672.0,0.554903,0.549644,Red,Star_13652
6303.0,3.53,1.786,Yellow-White,Star_13653
4744.0,0.725,0.772,Orange,Star_13654
5803.0,0.87,0.98,Yellow,Star_13655
6078.0,1.189,1.005,Yellow-White,Star_13656
5685.0,1.06,0.984,Yellow,Star_13657
5220.0,0.72,0.824,Yellow,Star_13659
5688.0,1.01,0.97,Yellow,Star_13660
5504.0,1.737,1.099,Yellow,Star_13661
5428.0,0.853,0.971,Yellow,Star_13662
3886.0,0.656577,0.632033,Orange,Star_13663
5491.0,0.910685,0.971461,Yellow,Star_13664
3736.0,0.525,0.533,Orange,Star_13666
5409.0,0.746,0.835,Yellow,Star_13667
5794.09,1.06694,1.04,Yellow,Star_13668
6250.0,1.019,1.038,Yellow-White,Star_13669
5679.0,0.841,0.925,Yellow,Star_13670
4931.0,3.14,1.362,Orange,Star_13671
4784.0,0.665,0.687,Orange,Star_13672
5435.5,0.959919,0.95,Yellow,Star_13673
4710.62,0.728751,0.75,Orange,Star_13674
5980.0,1.12,1.08,Yellow,Star_13675
6065.0,1.006,0.965,Yellow-White,Star_13676
5413.0,0.751,0.807,Yellow,Star_13677
5529.0,1.294,0.947,Yellow,Star_13678
6162.0,1.79,1.24,Yellow-White,Star_13679
4983.0,0.763,0.843,Orange,Star_13681
5099.0,0.76,0.75,Orange,Star_13682
5273.0,0.74,0.84,Yellow,Star_13683
5229.0,0.877,0.826,Yellow,Star_13685
5870.0,0.855,0.918,Yellow,Star_13686
6088.0,1.211,1.038,Yellow-White,Star_13687
5491.0,1.677,0.932,Yellow,Star_13688
6048.0,1.13,1.09,Yellow-White,Star_13689
6117.0,1.025,1.097,Yellow-White,Star_13690
6600.0,1.591,1.418,Yellow-White,Star_13692
5220.0,0.78,0.86,Yellow,Star_13693
5637.0,1.184,1.023,Yellow,Star_13695
6191.0,1.23,1.24,Yellow-White,Star_13696
4175.0,0.45,0.51,Orange,Star_13697
5088.18,0.77394,0.853,Orange,Star_13698
5455.0,0.944,0.912,Yellow,Star_13699
4943.05,0.721474,0.81,Orange,Star_13701
5366.0,0.781389,0.93,Yellow,Star_13702
5870.0,1.09,0.96,Yellow,Star_13703
4647.0,0.91,0.84,Orange,Star_13704
5296.0,0.815,0.911,Yellow,Star_13706
4791.0,10.9,1.5,Orange,Star_13707
6222.0,1.44365,1.2,Yellow-White,Star_13708
4723.0,0.691,0.76,Orange,Star_13709
3430.0,0.392,0.394,Red,Star_13710
5107.0,0.723,0.794,Orange,Star_13711
4651.0,0.7,0.75,Orange,Star_13712
5714.0,1.208,0.999,Yellow,Star_13713
4157.0,25.92,1.22,Orange,Star_13714
6103.0,1.294,1.15,Yellow-White,Star_13715
5839.24,0.933238,1.053,Yellow,Star_13716
5770.0,0.96,0.98,Yellow,Star_13717
3726.0,0.5,0.52,Orange,Star_13719
5524.63,0.949466,0.97,Yellow,Star_13720
5238.53,0.734936,0.89,Yellow,Star_13721
5622.0,0.87,0.96,Yellow,Star_13722
5201.0,0.8,0.84,Yellow,Star_13723
4807.0,0.601,0.646,Orange,Star_13724
5758.0,1.704,1.251,Yellow,Star_13726
6350.0,1.338,1.281,Yellow-White,Star_13727
5380.52,0.889247,0.93,Yellow,Star_13728
5893.0,1.06,1.05,Yellow,Star_13731
5471.0,1.70099,0.96,Yellow,Star_13732
6114.0,0.98,1.073,Yellow-White,Star_13733
5926.0,0.963,1.072,Yellow,Star_13734
5008.0,5.31,1.64,Orange,Star_13735
5175.0,0.85322,0.88,Orange,Star_13736
5849.0,1.06,1.02,Yellow,Star_13737
6534.0,1.23,1.21,Yellow-White,Star_13738
6059.0,1.13,1.14,Yellow-White,Star_13739
5412.0,0.986,1.0,Yellow,Star_13740
5268.0,0.81,0.87,Yellow,Star_13741
5919.0,0.98,0.98,Yellow,Star_13742
5529.64,0.909132,0.97,Yellow,Star_13743
6286.0,1.97,1.35,Yellow-White,Star_13744
5256.0,0.832,0.768,Yellow,Star_13745
5747.0,0.95,0.97,Yellow,Star_13746
5713.0,0.99,0.94,Yellow,Star_13747
6331.0,1.442,1.185,Yellow-White,Star_13748
5468.0,1.046,0.93,Yellow,Star_13750
3743.0,0.488,0.499,Orange,Star_13751
5354.0,0.82,0.86,Yellow,Star_13752
4163.9,0.63,0.624,Orange,Star_13753
5350.63,0.784985,0.93,Yellow,Star_13754
6009.0,1.492,1.212,Yellow-White,Star_13756
4965.0,2.861,1.227,Orange,Star_13757
5726.0,1.058,0.841,Yellow,Star_13758
5462.0,0.864342,0.95,Yellow,Star_13759
5780.0,0.966,0.899,Yellow,Star_13760
3326.0,0.361559,0.347552,Red,Star_13761
5658.0,1.09,0.991,Yellow,Star_13762
6339.0,2.0,1.45,Yellow-White,Star_13764
5471.21,0.890203,0.96,Yellow,Star_13766
5606.83,1.17195,1.059631,Yellow,Star_13769
5719.0,0.92,0.99,Yellow,Star_13770
6212.0,1.31129,1.2,Yellow-White,Star_13771
5734.31,1.07268,1.02,Yellow,Star_13772
4812.0,0.713,0.751,Orange,Star_13773
6061.0,0.97,1.05,Yellow-White,Star_13775
6214.0,1.122,1.101,Yellow-White,Star_13776
5814.0,1.15701,1.05,Yellow,Star_13778
6112.0,1.612,1.15,Yellow-White,Star_13779
5886.0,0.9,1.002,Yellow,Star_13781
5520.0,0.873,0.972,Yellow,Star_13783
6440.0,1.653,1.365,Yellow-White,Star_13784
5800.0,1.35,0.96,Yellow,Star_13785
6057.44,1.380441,1.215534,Yellow-White,Star_13786
6239.0,1.358,1.188,Yellow-White,Star_13787
5788.0,1.31,1.171,Yellow,Star_13789
5791.45,1.3427,1.04,Yellow,Star_13790
4947.0,0.868,0.821,Orange,Star_13791
5873.0,0.993887,1.06,Yellow,Star_13792
5671.0,0.93,0.95,Yellow,Star_13793
5100.0,0.762,0.841,Orange,Star_13794
